lead_time,market_segment_type,no_of_special_requests,avg_price_per_room,no_of_adults,no_of_weekend_nights,arrival_date,required_car_parking_space,no_of_week_nights,booking_status,arrival_month,cancellation_risk,dynamic_price
3,1,0,162.5,2,2,2017-09-19,0,4,Not_Canceled,9,0.3278735485377728,170.625
194,1,0,86.75,2,0,2018-07-15,0,1,Canceled,7,0.9795827172875433,78.075
117,1,1,87.67,2,0,2018-05-31,0,4,Not_Canceled,5,0.2752194236377152,92.0535
233,1,0,168.3,3,0,2018-10-07,1,1,Canceled,10,1.0,151.47000000000003
15,1,1,112.0,1,0,2018-11-01,0,2,Not_Canceled,11,0.3144221331549095,117.60000000000001
31,1,0,78.3,2,0,2018-01-16,0,1,Canceled,1,0.7529346376560372,70.47
4,0,1,116.0,2,0,2017-09-22,0,3,Not_Canceled,9,0.04909437416902179,121.80000000000001
32,1,1,136.0,1,1,2017-10-24,0,1,Not_Canceled,10,0.5227981556902477,129.2
176,0,0,125.1,2,0,2018-09-08,0,3,Canceled,9,1.0,112.59
204,0,0,72.75,2,2,2017-10-09,0,2,Not_Canceled,10,0.08381130360514956,76.3875
43,1,1,140.4,2,2,2018-05-21,0,2,Not_Canceled,5,0.38323078777140107,147.42000000000002
39,0,0,109.0,2,0,2017-08-14,0,2,Not_Canceled,8,0.0,114.45
6,1,0,95.0,1,1,2018-05-23,0,0,Not_Canceled,5,0.27176243193235494,99.75
75,1,0,72.0,2,0,2018-03-17,0,2,Canceled,3,0.4910398084994754,68.39999999999999
65,0,0,72.25,2,0,2018-06-02,0,3,Not_Canceled,6,0.0,75.8625
174,1,0,214.2,2,2,2018-10-29,0,2,Canceled,10,1.0,192.78
292,0,0,115.0,2,0,2018-07-21,0,2,Canceled,7,1.0,103.5
19,0,0,90.0,2,0,2017-10-06,0,3,Not_Canceled,10,0.0,94.5
105,0,0,75.0,2,0,2018-04-06,0,1,Canceled,4,0.9528627666345678,67.5
1,1,1,65.0,2,0,2018-12-29,0,1,Not_Canceled,12,0.04909437416902179,68.25
21,1,1,112.0,2,2,2018-03-12,0,1,Not_Canceled,3,0.3144221331549095,117.60000000000001
64,1,2,105.61,2,1,2018-12-26,0,3,Not_Canceled,12,0.0,110.8905
40,0,0,65.0,1,1,2017-10-05,0,1,Not_Canceled,10,0.7750624977355893,58.5
258,0,0,110.0,2,1,2018-10-16,0,0,Canceled,10,1.0,99.0
0,1,0,89.0,1,0,2018-02-27,0,1,Not_Canceled,2,0.27176243193235494,93.45
292,0,0,115.0,2,0,2018-07-21,0,2,Canceled,7,1.0,103.5
180,0,2,100.08,2,1,2018-10-28,0,2,Canceled,10,1.0,90.072
30,1,1,104.64,2,0,2018-09-15,0,2,Not_Canceled,9,0.3144221331549095,109.872
275,0,0,90.0,2,1,2018-10-05,0,4,Canceled,10,0.9795827172875433,81.0
0,1,0,124.0,2,0,2017-08-11,0,3,Not_Canceled,8,0.16817470028465775,130.20000000000002
62,1,0,99.9,2,1,2018-06-20,0,1,Canceled,6,0.8352941771370453,89.91000000000001
9,1,1,71.6,2,2,2018-01-10,0,2,Not_Canceled,1,0.08539384469750973,75.17999999999999
6,0,1,133.0,3,1,2018-09-26,0,0,Not_Canceled,9,0.2710916512999798,139.65
168,0,0,85.0,2,1,2018-04-22,0,2,Canceled,4,0.9795827172875433,76.5
4,1,0,175.0,3,0,2018-08-30,0,2,Not_Canceled,8,0.7721881278036157,157.5
7,1,0,85.0,1,1,2018-02-22,0,0,Canceled,2,0.27176243193235494,89.25
90,0,2,144.13,3,2,2018-07-07,0,5,Not_Canceled,7,0.16877863348245908,151.3365
25,1,0,72.93,2,2,2017-12-04,0,5,Not_Canceled,12,0.7529346376560372,65.63700000000001
200,0,0,72.25,2,1,2018-07-15,0,2,Not_Canceled,7,0.08381130360514956,75.8625
116,0,0,113.56,3,2,2018-08-06,0,1,Canceled,8,0.05895524444689413,119.23800000000001
28,1,1,139.0,2,1,2018-09-11,0,0,Not_Canceled,9,0.5227981556902477,132.04999999999998
8,1,0,97.02,2,0,2017-10-20,0,4,Not_Canceled,10,0.06458256724363177,101.871
0,0,0,45.0,1,0,2018-03-18,0,1,Not_Canceled,3,0.0,47.25
3,1,0,65.0,1,0,2017-12-10,0,1,Not_Canceled,12,0.06458256724363177,68.25
221,0,0,65.0,2,2,2017-10-10,0,1,Not_Canceled,10,0.0,68.25
31,1,0,88.0,2,0,2018-12-02,0,2,Canceled,12,0.8052510233849339,79.2
164,0,0,100.0,1,0,2017-10-02,0,2,Not_Canceled,10,0.21238872158056726,105.0
8,1,1,96.0,2,1,2018-12-19,0,2,Not_Canceled,12,0.08539384469750973,100.80000000000001
123,1,0,105.3,2,1,2018-08-01,0,3,Canceled,8,0.8352941771370453,94.77
151,1,1,105.3,2,0,2018-07-15,0,1,Canceled,7,0.5189179355269077,100.035
71,1,1,89.25,2,0,2017-09-18,0,2,Not_Canceled,9,0.6202782399505271,84.7875
79,1,0,150.45,3,1,2018-05-16,0,3,Canceled,5,0.8623477294557798,135.405
9,1,1,156.0,2,0,2018-08-12,0,2,Canceled,8,0.2710916512999798,163.8
60,0,0,65.0,2,1,2017-09-21,0,1,Not_Canceled,9,0.08086105638161657,68.25
106,0,0,105.0,2,2,2018-05-21,0,3,Not_Canceled,5,0.057720748811537416,110.25
8,1,1,149.0,2,0,2018-09-07,0,2,Not_Canceled,9,0.2710916512999798,156.45000000000002
82,1,1,133.98,1,1,2018-11-07,0,2,Canceled,11,0.5227981556902477,127.28099999999998
86,0,0,182.53,3,2,2018-09-25,0,3,Not_Canceled,9,0.0,191.65650000000002
56,1,0,149.4,2,2,2018-09-08,0,5,Canceled,9,0.8623477294557798,134.46
12,1,2,146.0,2,0,2018-06-14,0,4,Not_Canceled,6,0.5365539048608654,138.7
308,1,2,78.3,2,0,2018-11-23,0,3,Canceled,11,1.0,70.47
2,1,1,82.9,1,0,2018-01-12,0,2,Not_Canceled,1,0.04909437416902179,87.04500000000002
14,1,0,105.0,2,0,2018-07-21,0,2,Not_Canceled,7,0.6960048122652049,99.75
0,1,0,88.0,2,0,2018-12-28,0,1,Not_Canceled,12,0.06458256724363177,92.4
4,1,0,108.0,2,1,2018-02-26,0,2,Not_Canceled,2,0.7721881278036157,97.2
211,0,0,100.0,2,0,2018-05-20,0,2,Canceled,5,0.9795827172875433,90.0
0,1,0,119.0,2,1,2018-04-15,0,2,Not_Canceled,4,0.16817470028465775,124.95
12,1,0,145.0,1,2,2018-07-10,0,1,Canceled,7,0.7337978347089721,130.5
7,1,2,124.0,2,0,2018-12-13,0,2,Not_Canceled,12,0.0,130.20000000000002
33,1,0,71.53,2,2,2018-01-31,0,5,Not_Canceled,1,0.4910398084994754,67.95349999999999
183,1,0,98.1,1,0,2018-10-11,0,1,Canceled,10,0.9835944064813787,88.28999999999999
55,1,1,94.5,2,0,2017-10-09,0,2,Not_Canceled,10,0.3144221331549095,99.22500000000001
157,1,1,97.75,2,0,2018-07-06,0,4,Not_Canceled,7,0.0,102.6375
71,0,0,120.0,1,0,2018-06-14,0,3,Not_Canceled,6,0.0,126.0
1,1,0,103.5,2,1,2018-03-28,0,3,Not_Canceled,3,0.16817470028465775,108.67500000000001
43,1,0,144.23,3,1,2018-08-29,0,3,Not_Canceled,8,0.8623477294557798,129.807
185,1,2,85.0,2,2,2018-03-27,0,1,Not_Canceled,3,0.3357098529862831,89.25
212,1,0,126.9,3,1,2018-10-31,0,4,Canceled,10,1.0,114.21000000000001
320,0,1,115.0,2,0,2018-08-18,0,2,Canceled,8,1.0,103.5
56,1,0,69.11,1,1,2017-09-16,0,4,Not_Canceled,9,0.4910398084994754,65.6545
71,1,1,124.44,3,0,2017-12-04,0,2,Not_Canceled,12,0.0,130.662
42,1,1,152.1,2,2,2018-08-14,0,2,Not_Canceled,8,0.38323078777140107,159.705
61,0,0,91.0,2,2,2017-10-04,0,0,Not_Canceled,10,0.08086105638161657,95.55
16,1,1,106.0,2,1,2018-02-26,0,2,Canceled,2,0.3144221331549095,111.30000000000001
69,1,0,92.43,2,2,2017-12-29,0,5,Not_Canceled,12,0.8352941771370453,83.18700000000001
53,1,1,118.8,2,0,2018-04-21,0,3,Not_Canceled,4,0.27073161019265024,124.74000000000001
113,1,0,89.4,2,1,2018-10-24,0,2,Canceled,10,0.8352941771370453,80.46000000000001
56,1,1,98.4,2,0,2018-12-27,0,3,Not_Canceled,12,0.0,103.32000000000001
257,0,0,101.5,2,0,2017-07-01,0,2,Canceled,7,1.0,91.35000000000001
103,0,0,94.5,2,2,2017-07-18,0,1,Canceled,7,0.9528627666345678,85.05
0,1,0,65.67,1,1,2018-01-11,0,2,Not_Canceled,1,0.0,68.9535
317,0,0,120.0,2,0,2018-09-15,0,2,Canceled,9,1.0,108.0
51,1,1,99.0,2,1,2018-09-05,0,0,Not_Canceled,9,0.3144221331549095,103.95
23,1,1,90.95,2,0,2017-11-04,0,4,Not_Canceled,11,0.3144221331549095,95.4975
181,0,0,120.0,1,0,2018-10-11,0,2,Canceled,10,1.0,108.0
263,0,0,67.0,2,1,2017-09-21,0,0,Not_Canceled,9,0.0,70.35000000000001
3,1,1,116.0,2,0,2018-04-20,0,1,Not_Canceled,4,0.04909437416902179,121.80000000000001
1,0,0,100.0,1,0,2017-10-02,0,2,Not_Canceled,10,0.0,105.0
104,1,1,135.9,2,0,2018-05-17,1,3,Not_Canceled,5,0.020156574442349303,142.69500000000002
52,1,0,96.9,2,0,2018-12-07,0,4,Canceled,12,0.8352941771370453,87.21000000000001
27,0,0,108.0,2,0,2017-09-30,0,2,Not_Canceled,9,0.0,113.4
173,1,0,80.75,2,2,2018-07-08,0,5,Canceled,7,0.9924205568513174,72.675
6,1,0,95.0,1,0,2018-10-13,0,1,Not_Canceled,10,0.06458256724363177,99.75
1,0,0,60.0,1,2,2018-02-28,0,1,Canceled,2,0.9353665011399481,54.0
139,1,0,116.45,2,1,2018-07-11,0,4,Canceled,7,0.8623477294557798,104.805
141,1,0,76.5,2,2,2017-08-07,0,3,Not_Canceled,8,0.7529346376560372,68.85000000000001
74,0,0,109.0,2,0,2017-09-18,0,2,Not_Canceled,9,0.0,114.45
65,1,1,82.13,2,2,2018-11-19,0,1,Canceled,11,0.6202782399505271,78.0235
4,1,0,119.0,2,1,2018-03-21,0,1,Canceled,3,0.7721881278036157,107.10000000000001
113,1,0,55.63,2,0,2018-03-29,0,4,Not_Canceled,3,0.29779403768102075,58.411500000000004
128,1,1,97.43,2,1,2018-07-11,0,2,Not_Canceled,7,0.179589485761191,102.30150000000002
25,1,0,129.0,1,0,2018-05-10,0,3,Not_Canceled,5,0.05732065941868801,135.45000000000002
336,0,0,70.0,1,1,2018-09-21,0,4,Not_Canceled,9,0.049145115066306005,73.5
135,0,0,90.0,2,1,2017-09-14,0,2,Canceled,9,0.4910398084994754,85.5
0,1,0,0.0,1,0,2017-08-25,0,2,Not_Canceled,8,0.09630448287970325,0.0
35,1,1,138.38,3,0,2018-03-22,0,4,Not_Canceled,3,0.4775371745112604,131.46099999999998
93,1,1,76.5,2,0,2017-07-23,0,2,Canceled,7,0.8547389961556736,68.85000000000001
0,1,0,141.49,2,0,2018-10-29,0,1,Not_Canceled,10,0.16817470028465775,148.5645
16,1,2,102.0,2,1,2018-12-29,0,3,Not_Canceled,12,0.0,107.10000000000001
9,1,1,68.23,1,6,2018-01-28,0,17,Not_Canceled,1,0.08539384469750973,71.64150000000001
0,1,3,0.0,3,0,2018-05-04,1,1,Not_Canceled,5,0.0,0.0
4,1,0,181.79,1,1,2018-09-19,0,3,Not_Canceled,9,0.3278735485377728,190.8795
32,1,1,168.3,3,0,2018-07-28,0,3,Not_Canceled,7,0.4775371745112604,159.885
273,0,0,95.0,2,1,2018-05-13,0,2,Canceled,5,0.9795827172875433,85.5
7,1,1,89.0,1,0,2017-11-03,0,2,Not_Canceled,11,0.08539384469750973,93.45
107,1,1,118.8,2,1,2018-09-05,0,3,Canceled,9,0.814058639324551,106.92
38,1,0,67.5,2,2,2018-02-11,0,3,Canceled,2,0.9794028365264992,60.75
256,0,0,76.67,2,1,2017-09-14,0,2,Not_Canceled,9,0.15524099363669763,80.5035
35,1,1,104.85,2,1,2017-10-17,1,1,Not_Canceled,10,0.020156574442349303,110.0925
107,1,1,90.0,2,0,2017-08-12,0,1,Not_Canceled,8,0.179589485761191,94.5
131,1,0,112.5,2,0,2018-06-30,0,3,Canceled,6,0.8623477294557798,101.25
104,1,2,186.3,2,0,2018-04-27,0,2,Not_Canceled,4,0.16877863348245908,195.615
4,1,0,91.0,2,0,2018-02-13,0,1,Canceled,2,0.27176243193235494,95.55
46,1,2,123.3,3,0,2018-03-31,0,2,Not_Canceled,3,0.0,129.465
169,0,0,106.0,2,2,2018-04-22,0,2,Canceled,4,1.0,95.4
102,0,0,87.0,1,0,2017-10-16,0,2,Not_Canceled,10,0.2925270067003966,91.35000000000001
3,0,0,79.75,1,2,2018-02-07,0,3,Not_Canceled,2,0.9353665011399481,71.775
85,0,0,75.0,1,1,2018-10-06,0,3,Not_Canceled,10,0.3211368270643458,78.75
0,1,0,115.0,2,1,2017-08-10,0,3,Not_Canceled,8,0.16817470028465775,120.75
77,1,2,104.4,2,0,2018-10-25,0,3,Not_Canceled,10,0.0,109.62
31,1,0,98.1,2,2,2018-05-22,0,0,Canceled,5,0.6960048122652049,93.195
212,1,0,81.77,2,2,2018-06-19,0,0,Canceled,6,0.9795827172875433,73.593
39,1,1,77.5,1,0,2018-03-04,0,2,Not_Canceled,3,0.3144221331549095,81.375
4,1,0,147.0,1,0,2018-07-19,0,3,Not_Canceled,7,0.2811605223383183,154.35
265,0,1,115.0,2,0,2018-06-24,0,2,Canceled,6,1.0,103.5
16,1,1,102.0,2,0,2018-01-27,1,1,Not_Canceled,1,0.020156574442349303,107.10000000000001
112,1,1,94.5,2,2,2018-07-17,0,2,Not_Canceled,7,0.179589485761191,99.22500000000001
0,1,1,0.0,2,0,2018-02-17,0,1,Not_Canceled,2,0.04909437416902179,0.0
85,1,0,90.0,1,0,2017-09-09,0,2,Not_Canceled,9,0.8352941771370453,81.0
13,1,1,93.17,1,0,2018-07-19,0,2,Not_Canceled,7,0.1658249778111956,97.8285
11,1,0,121.0,1,1,2018-05-30,0,3,Canceled,5,0.7337978347089721,108.9
116,0,0,61.0,1,2,2018-02-28,0,1,Canceled,2,1.0,54.9
71,1,0,105.4,2,0,2018-04-27,0,4,Not_Canceled,4,0.7236589100361424,94.86000000000001
82,1,2,123.0,2,2,2018-10-21,0,4,Canceled,10,0.33881428040894795,129.15
51,1,1,94.5,2,1,2017-10-11,0,0,Not_Canceled,10,0.3144221331549095,99.22500000000001
1,1,0,79.0,2,1,2018-02-14,0,0,Canceled,2,0.27176243193235494,82.95
46,1,0,67.5,2,0,2018-03-04,0,2,Canceled,3,0.9794028365264992,60.75
178,1,0,100.3,2,2,2018-06-04,0,3,Canceled,6,1.0,90.27
4,0,0,72.25,2,2,2018-06-12,0,0,Not_Canceled,6,0.08927279193835214,75.8625
26,1,0,79.2,2,1,2018-12-19,0,2,Canceled,12,0.7529346376560372,71.28
1,1,0,98.0,2,1,2018-08-07,0,0,Not_Canceled,8,0.27176243193235494,102.9
14,0,0,73.0,2,0,2018-05-27,0,1,Not_Canceled,5,0.0,76.65
54,0,0,75.0,2,1,2018-11-19,0,1,Not_Canceled,11,0.053259805714054545,78.75
213,0,0,130.0,2,0,2018-06-07,0,3,Canceled,6,1.0,117.0
192,0,0,95.0,1,0,2018-06-24,0,2,Not_Canceled,6,0.049145115066306005,99.75
127,0,0,90.0,2,1,2018-04-28,0,3,Not_Canceled,4,0.057720748811537416,94.5
132,1,0,90.95,2,0,2018-06-28,0,4,Not_Canceled,6,0.8352941771370453,81.855
54,1,1,89.46,2,1,2018-03-17,0,3,Canceled,3,0.3144221331549095,93.93299999999999
52,1,1,80.3,2,1,2018-03-06,0,0,Not_Canceled,3,0.3144221331549095,84.315
95,1,1,121.5,1,1,2018-05-21,0,1,Canceled,5,0.27073161019265024,127.575
24,1,1,118.15,2,0,2018-07-02,0,1,Not_Canceled,7,0.3144221331549095,124.0575
17,1,0,65.0,1,0,2018-04-21,0,2,Not_Canceled,4,0.25327665404255745,68.25
3,0,0,77.6,1,1,2018-05-09,0,0,Not_Canceled,5,0.06726760563380284,81.48
5,1,0,100.0,2,2,2017-09-20,0,0,Not_Canceled,9,0.06458256724363177,105.0
60,1,1,106.2,2,0,2018-04-27,0,2,Not_Canceled,4,0.3144221331549095,111.51
102,0,0,109.0,2,0,2017-10-16,0,2,Not_Canceled,10,0.0,114.45
98,1,1,65.0,1,0,2018-09-21,0,1,Not_Canceled,9,0.6645719862095515,61.75
38,1,1,78.3,2,2,2018-02-12,0,2,Canceled,2,0.3144221331549095,82.215
123,0,0,68.0,2,2,2018-10-28,0,2,Not_Canceled,10,0.3407398558515511,71.4
54,1,2,85.5,1,0,2017-09-15,0,1,Not_Canceled,9,0.0,89.775
0,1,0,99.0,1,0,2017-08-11,0,1,Not_Canceled,8,0.27176243193235494,103.95
1,0,0,108.0,2,0,2017-09-04,0,1,Not_Canceled,9,0.0,113.4
27,1,0,163.8,2,1,2018-10-03,0,4,Canceled,10,0.8623477294557798,147.42000000000002
210,0,0,86.0,2,1,2017-10-08,0,3,Canceled,10,0.9795827172875433,77.4
335,0,0,80.0,1,0,2018-10-13,0,3,Not_Canceled,10,0.049145115066306005,84.0
183,0,0,100.0,1,0,2018-09-08,0,3,Not_Canceled,9,0.9253978839602747,90.0
79,1,0,89.25,2,0,2017-09-02,0,3,Canceled,9,0.8352941771370453,80.325
76,0,0,120.0,1,1,2018-10-10,0,0,Canceled,10,0.9728519549347262,108.0
23,1,1,68.07,2,2,2018-11-24,0,3,Not_Canceled,11,0.3144221331549095,71.4735
9,1,1,95.2,2,0,2018-12-28,0,4,Not_Canceled,12,0.08539384469750973,99.96000000000001
69,1,1,159.3,3,2,2018-05-14,0,1,Not_Canceled,5,0.4775371745112604,151.335
7,1,0,65.0,1,0,2018-12-09,0,1,Not_Canceled,12,0.06458256724363177,68.25
61,0,1,75.0,2,0,2018-11-23,0,3,Not_Canceled,11,0.004379475373959659,78.75
3,1,1,100.5,2,1,2018-11-19,0,1,Not_Canceled,11,0.04909437416902179,105.525
13,1,0,173.0,2,2,2018-02-09,0,6,Not_Canceled,2,0.7721881278036157,155.70000000000002
8,1,0,158.0,1,0,2017-10-07,0,3,Not_Canceled,10,0.3278735485377728,165.9
81,1,0,96.3,2,1,2018-03-27,0,0,Not_Canceled,3,0.7236589100361424,86.67
56,1,0,86.4,2,0,2018-11-03,0,3,Not_Canceled,11,0.8352941771370453,77.76
160,0,1,72.25,2,2,2018-08-07,0,0,Not_Canceled,8,0.038714960705921043,75.8625
4,1,1,99.0,2,0,2018-04-02,0,1,Not_Canceled,4,0.04909437416902179,103.95
2,0,0,68.5,2,2,2017-08-15,0,1,Canceled,8,0.24609824373034747,71.925
31,1,0,74.8,2,1,2018-11-17,0,3,Canceled,11,0.7529346376560372,67.32
97,1,1,121.5,2,0,2018-07-12,0,2,Not_Canceled,7,0.27073161019265024,127.575
134,1,0,198.9,2,0,2018-05-26,0,3,Canceled,5,0.9947127458720073,179.01000000000002
12,0,0,85.0,2,2,2017-10-18,0,2,Not_Canceled,10,0.053259805714054545,89.25
116,1,1,109.25,2,0,2018-07-12,0,5,Not_Canceled,7,0.179589485761191,114.7125
98,1,2,109.65,2,2,2018-05-29,0,2,Not_Canceled,5,0.16877863348245908,115.13250000000001
0,1,2,175.0,2,0,2018-09-21,0,1,Not_Canceled,9,0.0,183.75
193,1,0,95.2,2,2,2018-08-26,0,2,Canceled,8,0.9795827172875433,85.68
1,1,1,127.0,2,0,2017-12-30,0,3,Not_Canceled,12,0.04909437416902179,133.35
17,1,1,80.0,2,0,2018-03-17,0,2,Not_Canceled,3,0.3144221331549095,84.0
101,1,2,153.0,2,0,2018-10-21,0,1,Canceled,10,0.4477420603878827,145.35
10,1,2,139.0,2,2,2018-08-07,0,2,Not_Canceled,8,0.0,145.95000000000002
34,0,0,48.4,2,2,2018-03-03,0,3,Not_Canceled,3,0.08927279193835214,50.82
78,1,2,90.63,2,2,2018-11-12,0,5,Canceled,11,0.33881428040894795,95.1615
56,1,0,97.2,2,0,2018-10-05,0,1,Canceled,10,0.8352941771370453,87.48
32,0,0,85.0,1,1,2018-07-18,0,1,Not_Canceled,7,0.06726760563380284,89.25
5,1,0,78.03,1,1,2017-09-07,0,2,Not_Canceled,9,0.06458256724363177,81.9315
0,1,0,75.0,2,1,2017-08-10,0,0,Canceled,8,0.27176243193235494,78.75
286,0,0,117.0,2,0,2018-09-16,0,2,Canceled,9,1.0,105.3
125,1,0,126.51,2,2,2018-07-31,1,5,Not_Canceled,7,0.031292397596661956,132.83550000000002
138,0,0,80.75,2,2,2018-09-11,0,1,Not_Canceled,9,0.0,84.78750000000001
56,1,0,125.1,2,2,2018-09-11,0,1,Canceled,9,0.8623477294557798,112.59
137,1,2,117.3,1,2,2018-12-24,0,3,Not_Canceled,12,0.4477420603878827,111.43499999999999
128,0,1,43.43,2,2,2018-02-05,0,5,Not_Canceled,2,0.19085911464483457,45.6015
7,1,1,116.8,2,0,2018-10-21,0,2,Not_Canceled,10,0.2710916512999798,122.64
34,1,2,88.0,2,0,2018-12-16,0,1,Not_Canceled,12,0.0,92.4
0,1,1,135.0,1,1,2018-06-12,0,0,Not_Canceled,6,0.04909437416902179,141.75
1,1,0,149.0,2,0,2018-10-21,1,2,Not_Canceled,10,0.16817470028465775,156.45000000000002
256,0,0,76.67,2,1,2017-09-14,0,2,Not_Canceled,9,0.15524099363669763,80.5035
100,0,0,108.0,2,0,2017-10-16,0,1,Canceled,10,1.0,97.2
86,1,1,146.6,1,2,2018-11-06,0,2,Canceled,11,0.5227981556902477,139.26999999999998
53,1,1,65.75,2,2,2018-03-04,0,2,Not_Canceled,3,0.3144221331549095,69.03750000000001
81,1,0,90.9,1,0,2018-06-23,0,1,Canceled,6,0.8352941771370453,81.81
6,1,0,79.0,1,0,2018-03-16,0,1,Not_Canceled,3,0.27176243193235494,82.95
346,0,1,115.0,2,0,2018-09-13,0,2,Canceled,9,1.0,103.5
80,0,0,136.0,2,0,2017-10-09,0,2,Not_Canceled,10,0.03970636684655256,142.8
159,0,0,70.0,2,0,2018-02-13,0,1,Not_Canceled,2,0.0,73.5
192,1,0,66.71,2,2,2018-05-28,0,5,Canceled,5,0.9924205568513174,60.038999999999994
127,1,0,94.5,2,1,2018-08-01,0,3,Canceled,8,0.8352941771370453,85.05
37,0,0,95.0,1,0,2018-10-13,0,3,Not_Canceled,10,0.0,99.75
5,1,0,99.75,1,2,2017-08-15,0,2,Canceled,8,0.821244679472722,89.775
176,0,0,116.1,1,0,2018-09-08,0,3,Canceled,9,1.0,104.49
36,1,1,108.0,1,0,2018-10-20,0,1,Not_Canceled,10,0.3144221331549095,113.4
80,0,0,75.0,2,0,2018-12-09,0,2,Not_Canceled,12,0.027178625537172502,78.75
83,1,2,119.0,3,2,2018-12-23,0,2,Not_Canceled,12,0.0,124.95
15,1,0,151.0,2,0,2018-07-06,0,3,Not_Canceled,7,0.8623477294557798,135.9
49,1,1,107.1,2,2,2018-03-27,0,2,Not_Canceled,3,0.3144221331549095,112.455
204,0,0,100.0,2,0,2018-05-05,0,3,Canceled,5,0.9795827172875433,90.0
71,0,0,120.0,1,0,2018-06-14,0,3,Not_Canceled,6,0.0,126.0
257,0,0,80.0,1,0,2017-07-01,0,2,Not_Canceled,7,0.049145115066306005,84.0
266,0,2,69.36,2,2,2018-12-04,0,1,Not_Canceled,12,0.038714960705921043,72.828
48,0,0,80.0,1,0,2017-09-11,0,1,Not_Canceled,9,0.0,84.0
5,1,0,130.13,2,0,2018-04-28,0,1,Not_Canceled,4,0.7721881278036157,117.117
25,1,1,112.25,2,0,2017-10-06,0,4,Not_Canceled,10,0.3144221331549095,117.86250000000001
221,0,1,65.0,2,2,2017-10-17,0,1,Not_Canceled,10,0.038714960705921043,68.25
103,1,1,83.66,2,2,2018-03-21,0,5,Canceled,3,0.2752194236377152,87.843
91,1,0,140.4,2,1,2018-05-13,0,2,Canceled,5,0.8623477294557798,126.36000000000001
84,1,0,176.3,3,0,2018-10-12,1,2,Not_Canceled,10,0.031292397596661956,185.115
43,1,0,144.9,3,1,2018-08-29,0,2,Canceled,8,0.8623477294557798,130.41
41,1,2,145.2,2,2,2018-10-15,0,1,Not_Canceled,10,0.0,152.46
38,0,0,81.0,1,2,2018-06-19,0,1,Canceled,6,0.9353665011399481,72.9
19,1,1,130.0,3,2,2018-02-19,0,2,Not_Canceled,2,0.4775371745112604,123.5
26,1,1,139.0,2,2,2018-09-25,0,1,Not_Canceled,9,0.5227981556902477,132.04999999999998
13,1,1,88.4,1,2,2018-12-18,0,2,Not_Canceled,12,0.0,92.82000000000001
95,1,2,90.9,2,1,2018-10-31,0,0,Not_Canceled,10,0.4477420603878827,86.355
110,1,1,104.4,2,0,2018-10-27,0,3,Canceled,10,0.3332501332087102,109.62
317,0,0,120.0,2,0,2018-09-15,0,2,Canceled,9,1.0,108.0
280,0,0,110.0,2,1,2018-09-19,0,2,Canceled,9,1.0,99.0
81,1,1,152.55,2,0,2018-12-07,0,4,Not_Canceled,12,0.0,160.1775
249,1,2,117.9,2,0,2018-09-21,0,1,Canceled,9,1.0,106.11000000000001
17,1,1,88.0,1,0,2018-11-17,0,1,Not_Canceled,11,0.3144221331549095,92.4
134,1,1,146.7,3,1,2018-08-12,0,2,Not_Canceled,8,0.4775371745112604,139.36499999999998
169,1,0,130.05,3,1,2018-08-11,0,3,Canceled,8,1.0,117.04500000000002
126,1,2,144.5,2,1,2018-07-13,0,4,Not_Canceled,7,0.16877863348245908,151.725
0,1,0,138.0,2,0,2017-08-12,0,1,Canceled,8,0.16817470028465775,144.9
13,1,2,105.11,2,1,2018-05-23,0,2,Not_Canceled,5,0.0,110.3655
10,1,2,173.0,2,1,2018-02-27,0,1,Not_Canceled,2,0.0,181.65
30,1,0,99.0,2,0,2018-04-13,0,4,Canceled,4,0.6960048122652049,94.05
18,1,1,67.22,1,0,2018-02-09,0,2,Not_Canceled,2,0.3144221331549095,70.581
2,0,2,85.0,2,0,2018-07-06,0,3,Not_Canceled,7,0.0,89.25
60,1,0,60.27,2,2,2017-07-03,0,5,Not_Canceled,7,0.7069146613479991,54.243
305,0,0,89.0,2,1,2018-11-04,0,2,Canceled,11,0.9795827172875433,80.10000000000001
71,0,1,126.0,2,0,2018-05-10,0,3,Not_Canceled,5,0.004379475373959659,132.3
28,1,0,120.0,1,0,2018-11-02,0,1,Not_Canceled,11,0.4788539291260371,114.0
16,1,0,64.22,2,1,2018-02-05,0,2,Not_Canceled,2,0.25327665404255745,67.431
1,1,0,65.0,1,0,2018-03-09,0,2,Not_Canceled,3,0.09630448287970325,68.25
2,1,0,79.0,1,0,2018-03-09,1,1,Not_Canceled,3,0.27176243193235494,82.95
79,0,0,75.0,2,0,2017-11-13,0,2,Not_Canceled,11,0.027178625537172502,78.75
114,0,0,75.0,1,1,2018-07-01,0,2,Canceled,7,0.8592297713348223,67.5
48,0,0,112.88,2,2,2017-10-25,0,3,Not_Canceled,10,0.053259805714054545,118.524
245,0,0,110.0,1,2,2018-07-06,0,4,Canceled,7,1.0,99.0
56,0,0,120.0,2,0,2018-06-08,0,1,Not_Canceled,6,0.0,126.0
69,0,0,120.0,1,2,2018-06-12,0,4,Canceled,6,0.9353665011399481,108.0
151,1,1,131.75,3,2,2018-07-14,0,8,Canceled,7,0.4775371745112604,125.1625
216,0,0,75.0,2,2,2018-04-24,0,3,Not_Canceled,4,0.08381130360514956,78.75
